name,F,M,all,ratio,gender
Patsy,119172.0,7711.0,126883,-2.73791994686,F
Jennie,126165.0,479.0,126644,-5.57364525565,F
Gavin,300.0,125735.0,126035,6.0381493219,M
Glen,1349.0,124371.0,125720,4.52390545693,M
Jayden,16576.0,108534.0,125110,1.87910762187,M
Chase,2962.0,121990.0,124952,3.71807435832,M
Claudia,123347.0,751.0,124098,-5.10135114886,F
Max,518.0,123383.0,123901,5.47307337533,M
Mia,123318.0,191.0,123509,-6.47024823585,F
Hailey,123090.0,228.0,123318,-6.29132544515,F
Dominic,1099.0,121995.0,123094,4.70957938487,M
Francisco,958.0,121873.0,122831,4.84588701994,M
Paige,121245.0,1324.0,122569,-4.51715583434,F
Sam,1350.0,120169.0,121519,4.48879449289,M
Erika,120525.0,548.0,121073,-5.39333719233,F
Chester,828.0,120026.0,120854,4.97645051058,M
Tonya,120092.0,435.0,120527,-5.6206673636,F
Clayton,557.0,119804.0,120361,5.37104711316,M
Gabrielle,119448.0,651.0,120099,-5.212126767,F
Garrett,431.0,119297.0,119728,5.62326337098,M
Jeff,258.0,119322.0,119580,6.13662141522,M
Katelyn,118449.0,151.0,118600,-6.66495793036,F
Nina,118331.0,250.0,118581,-6.15978014342,F
Delores,117514.0,430.0,117944,-5.61052754572,F
Jorge,683.0,116704.0,117387,5.14090123404,M
Harvey,666.0,116309.0,116975,5.16271605104,M
Amelia,116446.0,168.0,116614,-6.54121894581,F
Milton,615.0,115599.0,116214,5.23626031686,M
Tanya,115382.0,405.0,115787,-5.65211657458,F
Nora,114343.0,761.0,115104,-5.01232462415,F
Duane,1015.0,114012.0,115027,4.72141509352,M
Alejandro,830.0,113842.0,114672,4.92114110034,M
Priscilla,114363.0,244.0,114607,-6.14996465375,F
Andre,2191.0,111956.0,114147,3.93374787635,M
Marissa,113868.0,269.0,114137,-6.04808378216,F
Owen,299.0,113714.0,114013,5.94099822981,M
Gwendolyn,112806.0,333.0,113139,-5.82528231814,F
Cecil,7677.0,105307.0,112984,2.61865104782,M
Cora,112461.0,376.0,112837,-5.70077263047,F
Yolanda,111530.0,537.0,112067,-5.33605079748,F
Jaime,49138.0,62861.0,111999,0.246293273387,M
Carole,110555.0,264.0,110819,-6.03731931052,F
Maxine,110230.0,377.0,110607,-5.67807918351,F
Faith,110200.0,186.0,110386,-6.38430550199,F
Vickie,109883.0,388.0,110271,-5.64616610273,F
Ivan,615.0,108694.0,109309,5.17466960599,M
Glenda,108789.0,295.0,109084,-5.91019014901,F
Violet,108428.0,237.0,108665,-6.12578149608,F
Reginald,757.0,107700.0,108457,4.95774160971,M
Spencer,2422.0,105825.0,108247,3.77719314128,M
Caitlin,107558.0,283.0,107841,-5.94033861829,F
Mae,107111.0,601.0,107712,-5.18302602438,F
Cole,376.0,107331.0,107707,5.6540836531,M
Brandy,105398.0,2134.0,107532,-3.89974550772,F
Jake,206.0,106187.0,106393,6.24508080096,M
Colin,418.0,105766.0,106184,5.53350295318,M
Margie,105714.0,397.0,106111,-5.58455633273,F
Bobbie,87780.0,18315.0,106095,-1.56711328803,F
Leona,105494.0,294.0,105788,-5.8828295909,F
Ruben,655.0,104983.0,105638,5.07691847563,M
Mackenzie,98519.0,7100.0,105619,-2.63015463893,F
Dan,549.0,105046.0,105595,5.25405518693,M
Grant,194.0,105374.0,105568,6.29741304628,M
Maggie,105002.0,277.0,105279,-5.93771717039,F
Dora,104579.0,550.0,105129,-5.24777976741,F
Alison,103883.0,572.0,104455,-5.20188155346,F
Marsha,103885.0,251.0,104136,-6.02558685795,F
Sidney,21492.0,81526.0,103018,1.33324121491,M
Isabel,101218.0,1797.0,103015,-4.03115799885,F
Arnold,550.0,102240.0,102790,5.22515999138,M
Angelina,102567.0,115.0,102682,-6.79333939419,F
Dakota,23408.0,78492.0,101900,1.20991886449,M
Aiden,1400.0,100480.0,101880,4.2734864661,M
Roberto,835.0,100963.0,101798,4.79507766722,M
Kay,97888.0,3816.0,101704,-3.24462121438,F
Miranda,101364.0,183.0,101547,-6.31698712467,F
Brandi,100650.0,389.0,101039,-5.55582508745,F
Miriam,100368.0,274.0,100642,-5.90347060395,F
Lance,345.0,99812.0,100157,5.66749927852,M
Genevieve,99738.0,145.0,99883,-6.53356828434,F
Lonnie,6789.0,92875.0,99664,2.61595084772,M
Neil,386.0,99273.0,99659,5.54979154027,M
Karl,912.0,98698.0,99610,4.68417997172,M
Toni,98153.0,1410.0,99563,-4.24293778133,F
Christy,97536.0,1916.0,99452,-3.92998186108,F
Katrina,98849.0,238.0,99087,-6.02907803854,F
Whitney,92343.0,5821.0,98164,-2.76403783689,F
Darren,562.0,97533.0,98095,5.15644421137,M
Kerry,48303.0,49163.0,97466,0.0176476375287,M
Xavier,782.0,95831.0,96613,4.80848676188,M
Hattie,95536.0,494.0,96030,-5.2647229016,F
Bailey,76125.0,19796.0,95921,-1.34689682894,F
Avery,57034.0,38858.0,95892,-0.383733605412,F
Penny,95351.0,388.0,95739,-5.50431475903,F
Clinton,433.0,95128.0,95561,5.39224090411,M
Joanna,95153.0,300.0,95453,-5.75945892674,F
Dianne,94910.0,190.0,95100,-6.21366028096,F
Landon,601.0,94299.0,94900,5.05563092958,M
Tracey,86192.0,8543.0,94735,-2.31146513177,F
Sadie,94337.0,218.0,94555,-6.07013369367,F
Roland,363.0,94139.0,94502,5.55812485816,M
Kara,93439.0,282.0,93721,-5.80315702501,F
Preston,530.0,93022.0,93552,5.16771429675,M
Hector,481.0,92879.0,93360,5.26318557963,M
Lily,93208.0,101.0,93309,-6.82746831706,F
Bryce,2424.0,90730.0,93154,3.62246899497,M
Autumn,92882.0,238.0,93120,-5.96681447563,F
Bob,322.0,92792.0,93114,5.66356416262,M
Marguerite,92868.0,101.0,92969,-6.82381389222,F
Meghan,92698.0,226.0,92924,-6.01656717708,F
Aidan,2414.0,90193.0,92607,3.62066669606,M
Natasha,92001.0,285.0,92286,-5.77706554527,F
Allan,253.0,91724.0,91977,5.89314985828,M
Eduardo,432.0,91405.0,91837,5.3546298723,M
Bethany,91536.0,184.0,91720,-6.2095518589,F
Claude,953.0,90645.0,91598,4.55509115381,M
Kaylee,91342.0,144.0,91486,-6.45255268314,F
Darryl,1125.0,90109.0,91234,4.38323701298,M
Alexa,90843.0,219.0,91062,-6.02781629096,F
Ana,90103.0,591.0,90694,-5.02689272197,F
Mariah,90329.0,169.0,90498,-6.28131512464,F
Felicia,90102.0,279.0,90381,-5.77748585909,F
Sierra,89409.0,269.0,89678,-5.80626524763,F
Jenny,88585.0,605.0,89190,-4.986489364,F
Guy,471.0,88527.0,88998,5.2362047752,M
Hayden,14241.0,74729.0,88970,1.65774310811,M
Ada,88646.0,277.0,88923,-5.76838868303,F
Harriet,87426.0,121.0,87547,-6.58275745465,F
Blanche,87298.0,223.0,87521,-5.9699110606,F
Kendra,87155.0,343.0,87498,-5.53771297448,F
Oliver,483.0,86962.0,87445,5.19320986696,M
Alexandria,86929.0,230.0,87159,-5.93476766358,F
Velma,86519.0,450.0,86969,-5.25887173921,F
Tristan,5787.0,80940.0,86727,2.63809411686,M
Briana,86505.0,200.0,86705,-6.06964012817,F
Geneva,86342.0,304.0,86646,-5.64904373167,F
Becky,86242.0,144.0,86386,-6.39509927739,F
Jody,55518.0,30786.0,86304,-0.589647251307,F
Fernando,570.0,85554.0,86124,5.01126667368,M
Shelly,83892.0,2189.0,86081,-3.64608543878,F
Sophie,85862.0,97.0,85959,-6.78578565674,F
Levi,502.0,85251.0,85753,5.13475500559,M
Everett,383.0,85132.0,85515,5.4039232829,M
Bridget,85292.0,149.0,85441,-6.3498896365,F
Wyatt,185.0,85106.0,85291,6.13129699229,M
Devon,19325.0,65950.0,85275,1.22749728469,M
Jocelyn,84833.0,340.0,85173,-5.51949427941,F
Fannie,84431.0,363.0,84794,-5.44928707746,F
Aubrey,55612.0,29051.0,84663,-0.649346099194,F
Guadalupe,60454.0,24204.0,84658,-0.9153648365,F
Javier,487.0,84132.0,84619,5.15187814991,M
Kurt,196.0,84411.0,84607,6.06533834461,M
Marshall,1108.0,83484.0,84592,4.3220984084,M
Susie,84259.0,278.0,84537,-5.71402955374,F
Johnathan,349.0,84143.0,84492,5.48520108917,M
Angelica,84103.0,321.0,84424,-5.56835639401,F
Sebastian,222.0,84090.0,84312,5.93696555095,M
Misty,84003.0,237.0,84240,-5.87054765034,F
Lula,83652.0,344.0,83996,-5.4937789579,F
Karla,83578.0,309.0,83887,-5.60019432965,F
Cecilia,83704.0,177.0,83881,-6.15889231249,F
Candace,83708.0,158.0,83866,-6.27249479833,F
Sherri,83485.0,176.0,83661,-6.16193825894,F
Kristine,83265.0,185.0,83450,-6.10942774671,F
Brendan,324.0,82748.0,83072,5.54281160797,M
Jacquelyn,82845.0,110.0,82955,-6.62424630521,F
Omar,446.0,82418.0,82864,5.21924018662,M
Tim,188.0,82605.0,82793,6.08538352753,M
Brad,233.0,82225.0,82458,5.86617621749,M
Carter,2151.0,80275.0,82426,3.61952538969,M
Freddie,10239.0,71907.0,82146,1.94916965884,M
Pedro,500.0,81492.0,81992,5.09365203648,M
Andy,880.0,80286.0,81166,4.51342863106,M
Brittney,80869.0,265.0,81134,-5.7208560145,F
Diego,188.0,80941.0,81129,6.06503381035,M
Makayla,80957.0,142.0,81099,-6.3458463709,F
Rick,136.0,80888.0,81024,6.38816587504,M
Ben,462.0,80359.0,80821,5.15869448377,M
Wallace,528.0,80280.0,80808,5.0241795192,M
Kylie,80391.0,408.0,80799,-5.2833903342,F
Melody,80540.0,164.0,80704,-6.19664280658,F
Rachael,80414.0,181.0,80595,-6.0964465381,F
Zoe,80108.0,351.0,80459,-5.43034477976,F
Hilda,80269.0,182.0,80451,-6.08913208602,F
Hugh,349.0,79517.0,79866,5.42865419206,M
Jodi,78973.0,867.0,79840,-4.5118223241,F
Ross,397.0,79408.0,79805,5.29841811714,M
Eunice,78479.0,1178.0,79657,-4.19901298785,F
Raul,479.0,79055.0,79534,5.10619849433,M
Tanner,1748.0,77762.0,79510,3.79518060275,M
Desiree,79032.0,198.0,79230,-5.98934108203,F
Sheryl,78496.0,200.0,78696,-5.97248558051,F
Gabriella,78331.0,60.0,78391,-7.17435415456,F
Hope,77818.0,490.0,78308,-5.06772265477,F
Sandy,67724.0,10303.0,78027,-1.8830055073,F
Monique,77639.0,377.0,78016,-5.32757996979,F
Willard,883.0,76964.0,77847,4.46776785844,M
Mamie,77568.0,278.0,77846,-5.6312891363,F
Rosie,77282.0,474.0,77756,-5.09400902677,F
Antoinette,77664.0,68.0,77732,-7.04063940335,F
Lynda,77464.0,119.0,77583,-6.47844509818,F
Lola,77260.0,275.0,77535,-5.63816053855,F
Dwight,325.0,77172.0,77497,5.46996679359,M
Greg,143.0,77268.0,77411,6.29219054707,M
Tyrone,709.0,76483.0,77192,4.68096824637,M
Breanna,77113.0,65.0,77178,-7.07863988763,F
Byron,298.0,76694.0,76992,5.55048527093,M
Addison,65238.0,11682.0,76920,-1.71999292563,F
Peyton,40407.0,35957.0,76364,-0.11667925719,F
Kristi,76188.0,138.0,76326,-6.3137055638,F
Perry,2396.0,73809.0,76205,3.42767999514,M
Jan,54467.0,21166.0,75633,-0.945198893019,F
Adriana,74724.0,386.0,75110,-5.2657192352,F
Jillian,74882.0,227.0,75109,-5.79871880272,F
Carson,5425.0,69378.0,74803,2.54855191495,M
Kelli,74327.0,300.0,74627,-5.51244708169,F
Ted,264.0,74360.0,74624,5.64072433869,M
Colton,128.0,74445.0,74573,6.36578561277,M
Nelson,409.0,73786.0,74195,5.19520913465,M
Shelley,72351.0,1750.0,74101,-3.72191348675,F
Kendall,42539.0,31553.0,74092,-0.298752630579,F
Meredith,69649.0,4249.0,73898,-2.79678468149,F
Dwayne,458.0,73437.0,73895,5.07731399067,M
Janie,73400.0,276.0,73676,-5.58327834889,F
Micah,9833.0,63589.0,73422,1.86669642361,M
Beulah,72991.0,213.0,73204,-5.83679925915,F
Irma,72795.0,251.0,73046,-5.66994961138,F
Dalton,369.0,72657.0,73026,5.28270837269,M
Brady,1477.0,71432.0,72909,3.87873294467,M
Abraham,176.0,72714.0,72890,6.02380522216,M
Drew,5540.0,66960.0,72500,2.49210092542,M
Krista,72332.0,148.0,72480,-6.19180963674,F
Krystal,72277.0,190.0,72467,-5.94123716643,F
Ramon,534.0,71727.0,72261,4.90022668578,M
Virgil,1444.0,70640.0,72084,3.89017951583,M
Nicolas,174.0,70794.0,70968,6.00847423111,M
Mathew,207.0,70616.0,70823,5.83229323343,M
Alberta,70213.0,399.0,70612,-5.17032734116,F
Julius,410.0,70196.0,70606,5.14288944864,M
Frankie,31684.0,38905.0,70589,0.205310955467,M
Liam,142.0,70403.0,70545,6.20616409727,M
Belinda,70367.0,150.0,70517,-6.15084438815,F
Angelo,843.0,69635.0,70478,4.41405563549,M
Iris,69636.0,638.0,70274,-4.69269867063,F
Shaun,3078.0,67005.0,70083,3.08048720806,M
Morris,484.0,69513.0,69997,4.9671841577,M
Kristy,69775.0,179.0,69954,-5.96564525256,F
Isabelle,69888.0,20.0,69908,-8.15891696611,F
Parker,5871.0,63918.0,69789,2.38757603478,M
Andres,439.0,69209.0,69648,5.06038677788,M
Dominique,48873.0,20641.0,69514,-0.8619457077,F
Terrence,526.0,68974.0,69500,4.87618368824,M
Rafael,567.0,68603.0,69170,4.79573224081,M
Clifton,436.0,68660.0,69096,5.05927982366,M
Verna,68530.0,524.0,69054,-4.87353520026,F
Kate,68948.0,87.0,69035,-6.67519975762,F
Jeannette,68796.0,49.0,68845,-7.24708058459,F
Rebekah,68678.0,119.0,68797,-6.35806070092,F
Rene,21561.0,47099.0,68660,0.78136564222,M
Gabriela,68192.0,370.0,68562,-5.21657952926,F
Opal,67757.0,718.0,68475,-4.54721348539,F
Ariel,53569.0,14794.0,68363,-1.28674884939,F
Stuart,314.0,67850.0,68164,5.37566167935,M
Inez,66927.0,932.0,67859,-4.27402493746,F
Sergio,352.0,67344.0,67696,5.25393791541,M
Jaden,12427.0,55237.0,67664,1.49176149377,M
Kent,171.0,67320.0,67491,5.9755490918,M
Jade,62358.0,5039.0,67397,-2.51568432214,F
Armando,367.0,66795.0,67162,5.20402165837,M
Kirk,196.0,66890.0,67086,5.83269009888,M
Candice,66782.0,156.0,66938,-6.05933285489,F
Flora,66747.0,173.0,66920,-5.95537303693,F
Pat,40123.0,26714.0,66837,-0.406761963416,F
Terrance,750.0,65955.0,66705,4.47665476375,M
Ramona,66403.0,248.0,66651,-5.590068769,F
Faye,66110.0,518.0,66628,-4.84910005807,F
Donnie,7111.0,59400.0,66511,2.12265134547,M
Maxwell,142.0,66210.0,66352,6.14475973032,M
Della,66118.0,144.0,66262,-6.12938300387,F
Gayle,61263.0,4948.0,66211,-2.51619261727,F
Ariana,65846.0,158.0,66004,-6.03247892818,F
Luther,440.0,65343.0,65783,5.00063087087,M
Daryl,4376.0,61398.0,65774,2.64124219621,M
Brayden,798.0,64969.0,65767,4.39955691459,M
Bianca,65276.0,195.0,65471,-5.81338015469,F
Sofia,65236.0,72.0,65308,-6.80910062376,F
Collin,385.0,64532.0,64917,5.1216731695,M
Summer,64508.0,194.0,64702,-5.80668636704,F
Wade,162.0,64540.0,64702,5.98744413037,M
Adrienne,64238.0,356.0,64594,-5.19541948403,F
Ashton,17261.0,47172.0,64433,1.00535087482,M
Rosalie,64066.0,96.0,64162,-6.5033208895,F
Marianne,64068.0,49.0,64117,-7.17588000018,F
Sonya,63754.0,183.0,63937,-5.85330105331,F
Eli,518.0,63325.0,63843,4.80606023261,M
Maya,63521.0,127.0,63648,-6.21493875241,F
Dave,114.0,63320.0,63434,6.3197580656,M
Sonia,63045.0,283.0,63328,-5.40615713846,F
Cheyenne,60413.0,2594.0,63007,-3.14800322768,F
Fredrick,259.0,62577.0,62836,5.48732501574,M
Jonathon,224.0,62470.0,62694,5.63079566863,M
Marcella,62403.0,222.0,62625,-5.63869124825,F
Patty,62370.0,247.0,62617,-5.53145133289,F
Cesar,310.0,62193.0,62503,5.30142543472,M
Nichole,62316.0,184.0,62500,-5.82503773602,F
Lynne,61787.0,457.0,62244,-4.90676487444,F
Yvette,62017.0,186.0,62203,-5.80941714628,F
Marco,338.0,61615.0,61953,5.20561473089,M
Bennie,9673.0,51915.0,61588,1.68026926656,M
Robyn,60242.0,1159.0,61401,-3.95081221911,F
Maryann,61202.0,52.0,61254,-7.07069142912,F
Rickey,674.0,60558.0,61232,4.49812675155,M
Olga,60948.0,198.0,61146,-5.72950928989,F
Dallas,9105.0,51934.0,61039,1.74114996848,M
Homer,367.0,60470.0,60837,5.10454080521,M
Erick,406.0,60363.0,60769,5.00177845383,M
Sheri,60328.0,119.0,60447,-6.22842812677,F
Felix,506.0,59385.0,59891,4.76526027892,M
Gracie,59589.0,45.0,59634,-7.18856378249,F
Madelyn,59279.0,33.0,59312,-7.49350282927,F
Trinity,56649.0,2567.0,59216,-3.09413643318,F
Nolan,187.0,58720.0,58907,5.74942704643,M
Earnest,726.0,57894.0,58620,4.37881901642,M
Angie,58444.0,127.0,58571,-6.13163722333,F
Kari,57904.0,594.0,58498,-4.57966242644,F
Damon,316.0,58152.0,58468,5.21507333758,M
Kristopher,297.0,58088.0,58385,5.27598224226,M
Damian,298.0,58064.0,58362,5.27220764295,M
Camille,56596.0,1322.0,57918,-3.7567925699,F
Dillon,416.0,57025.0,57441,4.92055978689,M
Hubert,189.0,57019.0,57208,5.70939280955,M
Lyle,944.0,56237.0,57181,4.0872040161,M
Otis,887.0,56255.0,57142,4.1498052227,M
Ira,5124.0,52009.0,57133,2.31748139649,M
Loren,11430.0,45505.0,56935,1.38158073222,M
Arianna,56713.0,45.0,56758,-7.13909625056,F
Wilbur,290.0,56456.0,56746,5.2713359297,M
Gerard,112.0,56583.0,56695,6.22496499442,M
Myra,56592.0,51.0,56643,-7.01179727872,F
Malcolm,119.0,56455.0,56574,6.1620756465,M
Roxanne,56495.0,55.0,56550,-6.93457423241,F
Carly,56369.0,160.0,56529,-5.86450082575,F
Josiah,257.0,56176.0,56433,5.38716881351,M
Alberto,447.0,55881.0,56328,4.82842111409,M
Kaleb,179.0,55909.0,56088,5.74409484213,M
Ollie,40529.0,15526.0,56055,-0.959501729271,F
Laverne,42863.0,13141.0,56004,-1.18227186927,F
Emmanuel,303.0,55405.0,55708,5.20869231586,M
Tabitha,55514.0,146.0,55660,-5.94078389847,F
Jada,55392.0,232.0,55624,-5.47545308631,F
Kaitlin,55504.0,75.0,55579,-6.60672225567,F
Julio,422.0,54833.0,55255,4.86704216744,M
Muriel,54490.0,762.0,55252,-4.26982592189,F
Dianna,54838.0,64.0,54902,-6.75325557992,F
Elena,54782.0,93.0,54875,-6.37851745867,F
Erma,54604.0,238.0,54842,-5.43559174545,F
Rex,140.0,54684.0,54824,5.96768401844,M
Joey,5625.0,48999.0,54624,2.16457894165,M
Payton,34308.0,20292.0,54600,-0.525151843424,F
Dominick,260.0,54112.0,54372,5.33812962068,M
Horace,202.0,53782.0,53984,5.58442642028,M
Harrison,167.0,53610.0,53777,5.7714970844,M
Salvatore,81.0,53608.0,53689,6.49500443498,M
Neal,257.0,53349.0,53606,5.33553442752,M
Geoffrey,140.0,53326.0,53466,5.94253687348,M
Lila,53295.0,57.0,53352,-6.84054652929,F
Miles,131.0,53167.0,53298,6.00599585891,M
Noel,12577.0,40702.0,53279,1.17440748223,M
Brooklyn,52336.0,901.0,53237,-4.06193449217,F
Alisha,53090.0,131.0,53221,-6.00454654238,F
Wendell,562.0,52575.0,53137,4.53849415068,M
Lorenzo,303.0,52775.0,53078,5.16006006721,M
Rudolph,197.0,52873.0,53070,5.59244436184,M
Vicky,52614.0,438.0,53052,-4.78851861263,F
Karina,52714.0,252.0,52966,-5.34320726639,F
Mable,52641.0,215.0,52856,-5.50061253465,F
Bernadette,52613.0,60.0,52673,-6.77637395426,F
Cristian,1078.0,51264.0,52342,3.86188127896,M
Cecelia,52329.0,11.0,52340,-8.46741071689,F
Traci,51967.0,233.0,52200,-5.40732572716,F
Willis,822.0,51346.0,52168,4.13460192048,M
Celeste,52097.0,56.0,52153,-6.83551095377,F
Gretchen,52023.0,38.0,52061,-7.22185504774,F
Kelley,45702.0,6057.0,51759,-2.02092743262,F
Enrique,260.0,51479.0,51739,5.28824760549,M
Abby,51548.0,181.0,51729,-5.65177166014,F
Lora,51385.0,249.0,51634,-5.32964868359,F
Celia,51473.0,74.0,51547,-6.54474758412,F
Kirsten,51320.0,211.0,51531,-5.49397768525,F
Harley,15513.0,35837.0,51350,0.837302497164,M
Estelle,51147.0,159.0,51306,-5.77355491641,F
Aimee,51161.0,78.0,51239,-6.48602397533,F
Nadine,51119.0,43.0,51162,-7.08071141135,F
Tommie,17211.0,33844.0,51055,0.676213016774,M
Elise,50883.0,51.0,50934,-6.90545852582,F
Alfredo,285.0,50536.0,50821,5.17795205231,M
Archie,1260.0,49431.0,50691,3.66946603678,M
Valeria,50523.0,91.0,50614,-6.31932445061,F
Kellie,50156.0,354.0,50510,-4.95359651418,F
Henrietta,50311.0,56.0,50367,-6.80062732932,F
Cassidy,46946.0,2925.0,49871,-2.77570352432,F
Sallie,49579.0,135.0,49714,-5.90604785752,F
Rosemarie,49632.0,33.0,49665,-7.31588350451,F
Arturo,209.0,49450.0,49659,5.46638308509,M
Edmund,60.0,49599.0,49659,6.717381389,M
Cristina,49255.0,270.0,49525,-5.20634420529,F
Israel,847.0,48574.0,49421,4.04914299266,M
Nettie,49191.0,88.0,49279,-6.32612914444,F
Aaliyah,49094.0,60.0,49154,-6.7071475445,F
Kenny,500.0,48589.0,49089,4.5765443484,M
Randolph,112.0,48885.0,48997,6.07872700864,M
Mallory,47895.0,1095.0,48990,-3.77825675157,F
Janis,48551.0,164.0,48715,-5.69050364301,F
Cara,48627.0,62.0,48689,-6.66479982614,F
Colby,3454.0,45197.0,48651,2.57149773323,M
Elias,148.0,48456.0,48604,5.7911991749,M
Janelle,48315.0,86.0,48401,-6.33115005418,F
Nick,132.0,48229.0,48361,5.90091385628,M
Skyler,16727.0,31454.0,48181,0.631501980739,M
Josie,47670.0,452.0,48122,-4.65837536837,F
Carlton,282.0,47821.0,48103,5.13331308161,M
May,47379.0,699.0,48078,-4.2162836293,F
Simon,136.0,47941.0,48077,5.86507148144,M
Alec,331.0,47716.0,48047,4.97090367502,M
Jaclyn,47707.0,103.0,47810,-6.1381044284,F
Shelia,47662.0,111.0,47773,-6.06235951237,F
Lacey,46195.0,1440.0,47635,-3.46822845353,F
Betsy,47429.0,10.0,47439,-8.46440404195,F
Garry,179.0,47228.0,47407,5.57535641019,M
Trenton,78.0,47323.0,47401,6.40804288753,M
Caitlyn,47359.0,34.0,47393,-7.23915162985,F
Eula,47020.0,332.0,47352,-4.95319335318,F
Skylar,33201.0,14149.0,47350,-0.852936045737,F
Leland,369.0,46955.0,47324,4.8461483312,M
Daniela,47034.0,163.0,47197,-5.66487582261,F
Marisa,47093.0,66.0,47159,-6.57022490698,F
Olive,46744.0,349.0,47093,-4.89736926203,F
Donovan,199.0,46859.0,47058,5.46159354695,M
Kelvin,304.0,46741.0,47045,5.03534930141,M
Cooper,914.0,46061.0,46975,3.9198913125,M
Johanna,46844.0,129.0,46973,-5.8947658068,F
Rudy,950.0,45849.0,46799,3.8766466826,M
Delbert,122.0,46620.0,46742,5.94576386786,M
Forrest,940.0,45792.0,46732,3.88598480709,M
Rochelle,46323.0,402.0,46725,-4.74694178837,F
Callie,45878.0,627.0,46505,-4.29279443768,F
Benny,559.0,45843.0,46402,4.40682832112,M
Christie,45515.0,882.0,46397,-3.94360516493,F
Bryant,232.0,46087.0,46319,5.29154882189,M
Darius,272.0,45993.0,46265,5.13044242368,M
Doreen,46089.0,58.0,46147,-6.67788657825,F
Gerardo,239.0,45871.0,46110,5.25712483616,M
Raquel,45758.0,281.0,46039,-5.09276724947,F
Trent,102.0,45802.0,45904,6.10711022399,M
Alton,376.0,45482.0,45858,4.79548277888,M
Lottie,45624.0,132.0,45756,-5.84538725025,F
Maude,45410.0,133.0,45543,-5.83313849587,F
Latoya,45301.0,185.0,45486,-5.5007285612,F
Paulette,45386.0,65.0,45451,-6.54857169653,F
Lana,45379.0,15.0,45394,-8.01475452085,F
Roderick,263.0,45015.0,45278,5.14259701436,M
Ginger,45205.0,41.0,45246,-7.00539091247,F
Corinne,45217.0,15.0,45232,-8.0111782002,F
Giovanni,785.0,44331.0,45116,4.03375576779,M
Shawna,45004.0,105.0,45109,-6.06054630353,F
Damien,254.0,44847.0,45101,5.1736777086,M
Michaela,45015.0,69.0,45084,-6.48064454195,F
Merle,14711.0,30297.0,45008,0.722453184444,M
Mikayla,44936.0,11.0,44947,-8.31509926141,F
Alejandra,44405.0,518.0,44923,-4.45113211243,F
Patti,44658.0,46.0,44704,-6.8781473451,F
Hayley,44538.0,46.0,44584,-6.87545663986,F
Leigh,39526.0,5046.0,44572,-2.058362833,F
Nevaeh,44181.0,340.0,44521,-4.86710449378,F
Kennedy,39042.0,5471.0,44513,-1.96517657466,F
Ora,38763.0,5571.0,44334,-1.93989161237,F
Mckenzie,42276.0,2039.0,44315,-3.03176005755,F
Mona,44283.0,31.0,44314,-7.26436893072,F
Myron,464.0,43745.0,44209,4.54624804731,M
Natalia,44134.0,47.0,44181,-6.84483813773,F
Mollie,44057.0,46.0,44103,-6.86459813258,F
Ernestine,43942.0,159.0,44101,-5.6217216593,F
Cassie,43713.0,385.0,44098,-4.73215748539,F
Gage,189.0,43894.0,44083,5.4477859004,M
Teri,43809.0,214.0,44023,-5.32161853969,F
Allyson,43923.0,21.0,43944,-7.64567094214,F
Alana,43836.0,30.0,43866,-7.28701329492,F
Orlando,242.0,43489.0,43731,5.19132558538,M
Caden,691.0,43005.0,43696,4.13093184322,M
Salvador,183.0,43485.0,43668,5.47068517718,M
Winifred,42525.0,1106.0,43631,-3.64934223518,F
Effie,43261.0,241.0,43502,-5.19020988179,F
Jonah,411.0,42967.0,43378,4.64959444368,M
Addie,42404.0,718.0,43122,-4.07852840734,F
Laurel,41264.0,1854.0,43118,-3.102644982,F
Eloise,42943.0,111.0,43054,-5.95809873261,F
Sammy,1464.0,41548.0,43012,3.34567696983,M
Marcos,162.0,42832.0,42994,5.57744443053,M
Mercedes,42613.0,369.0,42982,-4.74911800598,F
Will,662.0,42233.0,42895,4.15569162901,M
Pete,170.0,42656.0,42826,5.52512478593,M
Sylvester,623.0,42196.0,42819,4.21553419001,M
Irving,85.0,42666.0,42751,6.21850637262,M
Wilson,172.0,42560.0,42732,5.5111756472,M
Jana,42654.0,39.0,42693,-6.99731468903,F
Jewel,37562.0,5086.0,42648,-1.99950123406,F
Elisabeth,42578.0,27.0,42605,-7.36325610093,F
Robbie,22161.0,20394.0,42555,-0.0830932472727,F
Ashlee,42101.0,258.0,42359,-5.09486718744,F
Lorena,42106.0,219.0,42325,-5.25887379751,F
Freda,42295.0,26.0,42321,-7.39432761672,F
Emanuel,76.0,42244.0,42320,6.32048427058,M
Lynette,42229.0,53.0,42282,-6.68057055425,F
Kaden,876.0,41290.0,42166,3.85300952794,M
Selena,42015.0,57.0,42072,-6.60273070853,F
Juliana,41764.0,43.0,41807,-6.87858988772,F
Dixie,40909.0,752.0,41661,-3.99636904277,F
Conner,732.0,40921.0,41653,4.02361814373,M
Mandy,41468.0,138.0,41606,-5.70542363929,F
Kiara,41340.0,221.0,41561,-5.23142313172,F
Allie,38405.0,3106.0,41511,-2.51485193472,F
Mindy,41222.0,67.0,41289,-6.42203475401,F
Roman,150.0,41134.0,41284,5.61395501501,M
Carroll,5903.0,35314.0,41217,1.78881878962,M
Jasmin,40601.0,584.0,41185,-4.241646993,F
Lela,41094.0,68.0,41162,-6.40410969925,F
